subr_numb,cust_numb,telp_type,subr_stts,subr_type,sms_lang,ivr_lang,ussd_lang,comp_code,grup_code,blpd_code,cc_lang,last_chng_dttm,frst_swon_dttm,swon_dttm,swon_resn_code,card_numb
66812236508,52346783,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236518,52346784,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236528,52346785,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236538,52346786,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236548,52346787,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236558,52346788,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236568,52346789,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236578,52346790,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236588,52346791,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236598,52346792,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236608,52346793,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236618,52346794,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236628,52346795,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236638,52346796,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236648,52346797,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236658,52346798,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236668,52346799,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236678,52346800,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236688,52346801,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236698,52346802,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236708,52346803,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236718,52346804,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236728,52346805,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236738,52346806,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236748,52346807,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236758,52346808,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236768,52346809,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236778,52346810,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236788,52346811,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236798,52346812,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236808,52346813,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236818,52346814,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236828,52346815,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236838,52346816,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236848,52346817,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236858,52346818,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236868,52346819,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236878,52346820,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236888,52346821,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236898,52346822,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236908,52346823,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236918,52346824,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236928,52346825,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236938,52346826,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236948,52346827,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236958,52346828,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236968,52346829,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236978,52346830,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236988,52346831,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812236998,52346832,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237008,52346833,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237018,52346834,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237028,52346835,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237038,52346836,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237048,52346837,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237058,52346838,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237068,52346839,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237078,52346840,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237088,52346841,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237098,52346842,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237108,52346843,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237118,52346844,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237128,52346845,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237138,52346846,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237148,52346847,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237158,52346848,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237168,52346849,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237178,52346850,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237188,52346851,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237198,52346852,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237208,52346853,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237218,52346854,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237228,52346855,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237238,52346856,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237248,52346857,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237258,52346858,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237268,52346859,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237278,52346860,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237288,52346861,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237298,52346862,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237308,52346863,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237318,52346864,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237328,52346865,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237338,52346866,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237348,52346867,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237358,52346868,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237368,52346869,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237378,52346870,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237388,52346871,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237398,52346872,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237408,52346873,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237418,52346874,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237428,52346875,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237438,52346876,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237448,52346877,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237458,52346878,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237468,52346879,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237478,52346880,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237488,52346881,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237498,52346882,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237508,52346883,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237518,52346884,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237528,52346885,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237538,52346886,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237548,52346887,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237558,52346888,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237568,52346889,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237578,52346890,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237588,52346891,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237598,52346892,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237608,52346893,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237618,52346894,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237628,52346895,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237638,52346896,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237648,52346897,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237658,52346898,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237668,52346899,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237678,52346900,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237688,52346901,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237698,52346902,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237708,52346903,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237718,52346904,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237728,52346905,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237738,52346906,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237748,52346907,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237758,52346908,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237768,52346909,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237778,52346910,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237788,52346911,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237798,52346912,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237808,52346913,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237818,52346914,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237828,52346915,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237838,52346916,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237848,52346917,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237858,52346918,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237868,52346919,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237878,52346920,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237888,52346921,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237898,52346922,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237908,52346923,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237918,52346924,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237928,52346925,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237938,52346926,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237948,52346927,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237958,52346928,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237968,52346929,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237978,52346930,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237988,52346931,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812237998,52346932,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238008,52346933,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238018,52346934,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238028,52346935,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238038,52346936,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238048,52346937,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238058,52346938,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238068,52346939,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238078,52346940,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238088,52346941,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238098,52346942,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238108,52346943,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238118,52346944,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238128,52346945,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238138,52346946,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238148,52346947,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238158,52346948,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238168,52346949,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238178,52346950,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238188,52346951,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238198,52346952,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238208,52346953,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238218,52346954,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238228,52346955,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238238,52346956,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238248,52346957,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238258,52346958,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238268,52346959,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238278,52346960,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238288,52346961,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238298,52346962,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238308,52346963,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238318,52346964,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238328,52346965,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238338,52346966,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238348,52346967,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238358,52346968,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238368,52346969,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238378,52346970,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238388,52346971,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238398,52346972,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238408,52346973,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238418,52346974,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238428,52346975,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238438,52346976,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238448,52346977,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238458,52346978,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238468,52346979,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238478,52346980,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238488,52346981,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238498,52346982,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238508,52346983,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238518,52346984,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238528,52346985,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238538,52346986,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238548,52346987,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238558,52346988,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238568,52346989,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238578,52346990,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238588,52346991,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238598,52346992,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238608,52346993,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238618,52346994,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238628,52346995,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238638,52346996,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238648,52346997,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238658,52346998,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238668,52346999,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238678,52347000,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238688,52347001,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238698,52347002,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238708,52347003,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238718,52347004,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238728,52347005,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238738,52347006,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238748,52347007,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238758,52347008,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238768,52347009,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238778,52347010,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238788,52347011,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238798,52347012,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238808,52347013,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238818,52347014,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238828,52347015,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238838,52347016,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238848,52347017,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238858,52347018,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238868,52347019,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238878,52347020,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238888,52347021,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238898,52347022,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238908,52347023,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238918,52347024,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238928,52347025,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238938,52347026,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238948,52347027,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238958,52347028,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238968,52347029,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238978,52347030,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238988,52347031,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812238998,52347032,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239008,52347033,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239018,52347034,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239028,52347035,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239038,52347036,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239048,52347037,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239058,52347038,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239068,52347039,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239078,52347040,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239088,52347041,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239098,52347042,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239108,52347043,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239118,52347044,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239128,52347045,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239138,52347046,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239148,52347047,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239158,52347048,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239168,52347049,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239178,52347050,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239188,52347051,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239198,52347052,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239208,52347053,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239218,52347054,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239228,52347055,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239238,52347056,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239248,52347057,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239258,52347058,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239268,52347059,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239278,52347060,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239288,52347061,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239298,52347062,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239308,52347063,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239318,52347064,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239328,52347065,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239338,52347066,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239348,52347067,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239358,52347068,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239368,52347069,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239378,52347070,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239388,52347071,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239398,52347072,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239408,52347073,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239418,52347074,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239428,52347075,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239438,52347076,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239448,52347077,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239458,52347078,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239468,52347079,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239478,52347080,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239488,52347081,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239498,52347082,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239508,52347083,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239518,52347084,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239528,52347085,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239538,52347086,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239548,52347087,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239558,52347088,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239568,52347089,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239578,52347090,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239588,52347091,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239598,52347092,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239608,52347093,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239618,52347094,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239628,52347095,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239638,52347096,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239648,52347097,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239658,52347098,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239668,52347099,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239678,52347100,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239688,52347101,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239698,52347102,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239708,52347103,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239718,52347104,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239728,52347105,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239738,52347106,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239748,52347107,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239758,52347108,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239768,52347109,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239778,52347110,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239788,52347111,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239798,52347112,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239808,52347113,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239818,52347114,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239828,52347115,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239838,52347116,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239848,52347117,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239858,52347118,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239868,52347119,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
66812239878,52347120,T,A,,T,T,T,20,0,02,T,,,,0001,89234234234234200
